N=1000,N=1200
1.013125054,0.990868265
1.010338655,0.988122617
1.007146976,0.984841259
1.005346449,0.983176413
1.004074817,0.982049891
1.00420193,0.982278642
1.003181884,0.98123449
1.000119574,0.97811109
0.998706647,0.976844735
0.996299018,0.974491533
1.003872666,0.981378628
1.001389738,0.978848454
0.999632573,0.97716416
0.996432504,0.973923573
0.993182174,0.970594427
0.991171407,0.968872552
0.990237532,0.968370234
0.995496175,0.973733682
0.998281189,0.976241831
1.000668431,0.978653417
0.998884068,0.976896467
0.995770641,0.973700459
0.992802138,0.97071543
0.99729337,0.975644971
0.999514616,0.977953493
0.996480637,0.974851418
1.00526611,0.982931686
1.002261506,0.97986964
0.998986609,0.97645591
0.998840474,0.97661982
0.995547321,0.973266739
0.992523494,0.970234346
0.991184561,0.969241476
0.995505678,0.973951827
0.992328736,0.970710641
0.989066213,0.967395587
0.985751784,0.964002105
0.983295088,0.961641737
0.980967189,0.959408375
0.983574259,0.962366391
0.982579332,0.961406575
0.984992494,0.963680296
0.989029881,0.967367001
0.986406546,0.964700571
0.983620983,0.9619201
0.980285062,0.958523146
0.977902113,0.956214223
0.982268902,0.960687566
0.979819967,0.958291627
0.979517846,0.958148725
0.989400284,0.967287445
0.986451366,0.964305293
0.985088326,0.963020141
0.981795467,0.959671337
0.979524305,0.957523501
0.977570152,0.955731024
0.976319749,0.9546569
0.976183747,0.954791054
0.974023896,0.952745051
0.971109824,0.94981681
0.968185259,0.946881416
0.968878362,0.947745157
0.965475291,0.944254698
0.962739022,0.941468918
0.959346774,0.937996845
0.962106518,0.940471152
0.961264996,0.939527262
0.958606325,0.93682239
0.955912161,0.934048013
0.953013569,0.931039089
0.971665895,0.947273432
0.970294079,0.945705294
0.972214234,0.947201982
0.970770619,0.945648408
0.967405376,0.94216244
0.964580612,0.939251896
0.961391771,0.935992384
0.965430634,0.939845619
0.972641569,0.946538038
0.969999775,0.943815287
0.967732445,0.941512592
0.970135259,0.944224648
0.967014571,0.941044651
0.969814442,0.944207125
0.972207172,0.947283831
0.970630282,0.945828902
0.981885622,0.957951804
0.98606592,0.962795614
0.983641189,0.960466643
0.980343902,0.957048522
0.977262646,0.953948685
0.974606234,0.951392347
0.972240525,0.94918612
0.973125496,0.950537571
0.971848534,0.949409093
0.969908586,0.9475137
0.976733111,0.954912815
0.976185323,0.954542988
0.974042485,0.952409136
0.972998793,0.95147438
0.970125931,0.948600181
0.967667534,0.946142337
0.964395827,0.942809121
0.961419936,0.939768946
0.958621968,0.936896728
0.956278472,0.934459224
0.958550417,0.93667788
0.968635636,0.946154761
0.965369651,0.942958312
0.962373092,0.939903969
0.959205788,0.936677113
0.958009948,0.935555307
0.957826147,0.935393015
0.956799424,0.934351936
0.956102432,0.933680174
0.956290856,0.933844416
0.955412651,0.932849834
0.960920058,0.938087781
0.957810259,0.934911112
0.954434946,0.931447409
0.952814669,0.929754081
0.949434143,0.926273297
0.946854944,0.92357626
0.943417822,0.920031739
0.944677144,0.92090517
0.944057887,0.919944693
0.94092588,0.916713403
0.937447877,0.913146541
0.938157588,0.913381252
0.935002439,0.910100356
0.947522932,0.921694471
0.947858852,0.921951746
0.946023407,0.920067337
0.949405103,0.923513268
0.949911443,0.924261306
0.949983862,0.924408829
0.947196849,0.92156342
0.943761114,0.918011192
0.943199359,0.917425129
0.940893475,0.915069276
0.944195646,0.918506619
0.94146363,0.915685034
0.943574938,0.917650148
0.946187799,0.920148305
0.949643125,0.923741465
0.948364432,0.922488479
0.948356891,0.92274853
0.945463972,0.919821872
0.945353358,0.920025329
0.942787259,0.917414245
0.942146594,0.917005497
0.939565184,0.914372471
0.943266726,0.918325927
0.946563962,0.922060033
0.944441805,0.919908772
0.94098378,0.916336341
0.945503508,0.920892548
0.953611762,0.928505977
0.955432186,0.930398456
0.95332312,0.92836204
0.954440881,0.929714069
0.95338552,0.928698937
0.953810179,0.929275843
0.963433717,0.938959737
0.965146503,0.940852496
0.962894499,0.938644216
0.963951147,0.940058792
0.960552856,0.93656465
0.963722724,0.940673011
0.960558496,0.937519935
0.961110843,0.93840591
0.96165674,0.939327266
0.958425818,0.936035684
0.959781719,0.937684761
0.964494281,0.942548791
0.963408695,0.94157561
0.960116657,0.938215083
0.959839218,0.938158432
0.959976768,0.938400143
0.957055042,0.935439478
0.954076742,0.932440169
0.954500933,0.93334834
0.952502716,0.931482305
0.950128055,0.9291927
0.94683978,0.925848669
0.943421564,0.92236885
0.940502988,0.919468994
0.937938452,0.916979138
0.935587267,0.9147075
0.940840769,0.920507485
0.93928589,0.919002462
0.937270604,0.917085195
0.933982101,0.913757863
0.934834964,0.914737847
0.931895723,0.91178222
0.928699781,0.908550884
0.93135519,0.911537128
0.927847153,0.907927776
0.931296479,0.911746402
0.930028605,0.91057328
0.928678047,0.909299193
0.925414489,0.905983157
0.921980516,0.902469254
0.919822376,0.900328136
0.91689931,0.897375798
0.913722657,0.894129421
0.911362369,0.891711665
0.910703916,0.891017274
0.907268173,0.887508063
0.903694797,0.883856067
0.902512018,0.882596411
0.899698203,0.879697671
0.898930682,0.878768305
0.896392815,0.876105638
0.894756728,0.874424631
0.891100198,0.870681517
0.888631508,0.868124408
0.901147766,0.879865153
0.897743833,0.876452439
0.89794564,0.876740397
0.896301045,0.875179747
0.90174543,0.880626709
0.900285668,0.879195696
0.89831269,0.877247937
0.901188228,0.88032953
0.902957918,0.882276004
0.904457122,0.883756417
0.90232514,0.881623565
0.898697275,0.87790927
0.895105137,0.874244543
0.893557235,0.872833539
0.891991361,0.871320775
0.890523822,0.869988759
0.887392096,0.866825153
0.884023111,0.863410671
0.880335582,0.859629618
0.880510515,0.860049193
0.880480847,0.860184334
0.878158144,0.857836279
0.87535732,0.855000048
0.871790997,0.851358614
0.86859098,0.848113556
0.869277675,0.849026543
0.867999767,0.847859433
0.87406985,0.853871182
0.883344112,0.862354572
0.883117324,0.862034808
0.886853821,0.865601266
0.883723341,0.86243071
0.885626243,0.864789056
0.882061642,0.861161417
0.886217048,0.865925199
0.883544862,0.863271171
0.880176069,0.85985077
0.879365247,0.859216434
0.882636429,0.862648458
0.880360251,0.860376659
0.876892871,0.856824483
0.873297875,0.853164053
0.871451878,0.85143196
0.875902287,0.85613174
0.879167736,0.859309831
0.875449332,0.855514509
0.871759077,0.851740398
0.870439966,0.85054816
0.881009699,0.860029256
0.87872197,0.857672534
0.879347869,0.85833102
0.875634361,0.85453097
0.872048529,0.85084643
0.868669341,0.847437161
0.865956577,0.844839692
0.878091774,0.857142164
0.877616381,0.856753553
0.874572914,0.853683857
0.87769719,0.856997548
0.875573205,0.854853992
0.873306062,0.852702756
0.878339423,0.858004675
0.874605902,0.854198177
0.872127032,0.851789642
0.873441286,0.853476465
0.870163762,0.850160231
0.866428617,0.846342573
0.862885924,0.842731853
0.859115205,0.838871676
0.893826559,0.867048363
0.890318104,0.863416503
0.886758602,0.859716972
0.88423382,0.857122709
0.880580268,0.853301748
0.879118375,0.851719112
0.875449695,0.847911537
0.883766675,0.856548007
0.889592086,0.86300541
0.886328668,0.859658867
0.88270772,0.856040072
0.880950505,0.854415257
0.88289801,0.856516151
0.885373852,0.859168178
0.883019867,0.85668653
0.899706532,0.873402643
0.909267516,0.882737679
0.909272931,0.882742095
0.906148432,0.879596137
0.903046678,0.876464831
0.907274209,0.881207065
0.905406797,0.879510926
0.905883787,0.880258773
0.91286436,0.886651152
0.909457936,0.883131643
0.91568415,0.889871794
0.912528372,0.886648637
0.919048606,0.893561617
0.915538297,0.88994866
0.912718053,0.887064125
0.910648226,0.885118513
0.914679065,0.889868837
0.931829894,0.908493447
0.944078739,0.92169332
0.944513817,0.922588684
0.942332926,0.920501338
0.940259674,0.918714583
0.940513926,0.919617076
0.947401581,0.928047235
0.944376384,0.925049914
0.9439447,0.925131846
0.944780157,0.926618567
0.953007298,0.936369761
0.949677143,0.932958367
0.948037318,0.931609372
0.946987273,0.93093836
0.945152349,0.929329667
0.942030174,0.926228808
0.939334967,0.923642429
0.941163929,0.926096046
0.945959998,0.931456329
0.943620584,0.929437746
0.940322327,0.926093414
0.93930328,0.925257273
0.939807179,0.925919998
0.938544628,0.924677084
0.935444889,0.921513297
0.932843005,0.918865317
0.929998506,0.915974418
0.930134098,0.916019835
0.931737848,0.917493708
0.934692637,0.92039554
0.931886897,0.916852588
0.93301292,0.917857697
0.932877216,0.917596589
0.93441862,0.919221236
0.941031992,0.925504143
0.947340847,0.931468001
0.946465784,0.930511413
0.946657046,0.930833226
0.944529791,0.928675508
0.943309986,0.927603205
0.941253274,0.925625493
0.939969509,0.924443213
0.937525406,0.922049714
0.944765465,0.929302893
0.943512516,0.928069734
0.940343405,0.924873619
0.94067488,0.925389096
0.938574706,0.923390626
0.937619528,0.922539493
0.934152529,0.919039226
0.931728874,0.916675213
0.931999803,0.91704971
0.928773188,0.913777297
0.944508423,0.928995804
0.950761108,0.934837795
0.949784296,0.933874306
0.950923578,0.935126248
0.948359497,0.932562486
0.945508972,0.929712172
0.942707004,0.926942538
0.947101678,0.931922442
0.944421588,0.929302649
0.940977104,0.925811584
0.937535685,0.922302675
0.937859841,0.923041322
0.934489207,0.919658405
0.931433072,0.916597029
0.936124197,0.921755895
0.933445475,0.919111096
0.930385603,0.916020291
0.939812628,0.925772432
0.936997955,0.922912349
0.934464684,0.920395106
0.932164579,0.918143689
0.928682796,0.914619633
0.92548706,0.911398468
0.928790998,0.914721365
0.925698035,0.911576136
0.923672241,0.909560058
0.924547602,0.910491315
0.921160316,0.907023632
0.919514369,0.905349263
0.916767413,0.90259149
0.920809636,0.906542618
0.935256027,0.920359102
0.936540881,0.921599139
0.940925636,0.925901385
0.940428737,0.925496801
0.937100286,0.922108585
0.933731832,0.918711681
0.93359595,0.918804631
0.930611806,0.91585324
0.949379673,0.932803683
0.946049233,0.929443938
0.944605751,0.928094545
0.941595379,0.925121091
0.938385209,0.921777956
0.935410416,0.918888308
0.932100095,0.915548716
0.936894045,0.920446275
0.93490718,0.918478385
0.931816558,0.915341386
0.941243505,0.92438999
0.942686526,0.926060872
0.943785245,0.92733412
0.940361518,0.923856508
0.937388833,0.920884153
0.939331563,0.923213525
0.937244187,0.921253397
0.95586468,0.939840494
0.958082257,0.942311189
0.958380305,0.942932306
0.955545385,0.94011582
0.958342628,0.943697517
0.958289035,0.943960795
0.959275468,0.945472552
0.955889264,0.942057352
0.952497245,0.938603295
0.953444158,0.939931822
0.950152896,0.936578927
0.956239525,0.94291546
0.952956221,0.939577285
0.953035238,0.939792204
0.953769955,0.940740179
0.956392167,0.943404702
0.958249425,0.945517316
0.954941024,0.942151711
0.961942952,0.948947351
0.959330034,0.946301464
0.959380216,0.946241592
0.960537592,0.947367406
0.957313202,0.944062608
0.955378819,0.94214605
0.953181436,0.939989868
0.949776641,0.936564227
0.958348867,0.944992344
0.955187972,0.941822246
0.962765985,0.948856709
0.960432138,0.946530504
0.964294857,0.950492811
0.962243572,0.94855777
0.96970159,0.955421838
0.968175676,0.953973321
0.966678633,0.952706082
0.968908663,0.955277152
0.969714804,0.956205056
0.969844949,0.956642076
0.973106986,0.960336805
0.972315462,0.959698099
0.968994346,0.956363353
0.969929871,0.957500429
0.9670532,0.954668082
0.97315434,0.96100487
0.970190006,0.958007749
0.968191891,0.956112929
0.968024847,0.956208558
0.965118118,0.953299796
0.968061497,0.956470533
0.978367794,0.966114284
0.97878554,0.966563312
0.977690827,0.965669024
0.99261432,0.979683133
0.994637745,0.981641376
0.99614123,0.9831812
0.994388819,0.98152959
0.994635833,0.98223483
0.991839814,0.97947292
0.991310969,0.979325642
0.988226551,0.976269427
0.985574143,0.973697582
0.982981021,0.971161831
0.985662058,0.973951537
0.997213581,0.984634033
1.006864161,0.993286399
1.006740702,0.99316005
1.00509855,0.991654331
1.001949486,0.988584127
1.01766205,1.003318257
1.016521399,1.002361719
1.023170407,1.008868773
1.023299696,1.008924107
1.028556065,1.014678972
1.030014692,1.016545689
1.027282342,1.013929327
1.025893306,1.012811343
1.038406403,1.026490231
1.039557182,1.028511988
1.037518175,1.0268027
1.040868824,1.03120552
1.04400378,1.034805419
1.041018682,1.031843479
1.039644384,1.030854077
1.036850585,1.028129642
1.033905107,1.02518131
1.03335049,1.02487592
1.030276087,1.021815488
1.027270404,1.018807203
1.024441634,1.015963182
1.025005673,1.01652902
1.02187102,1.013448489
1.020581358,1.012100713
1.020314966,1.011580763
1.01774635,1.008973125
1.015633417,1.00677294
1.013956011,1.004971653
1.010962449,1.001927464
1.019396876,1.009519263
1.016375746,1.006452264
1.013804722,1.003848634
1.01434803,1.004298107
1.015872486,1.005847615
1.015727964,1.005667345
1.012750805,1.002671174
1.009585296,0.999508592
1.007034917,0.996920448
1.006031571,0.996075913
1.003003814,0.993058593
1.000260553,0.990226426
0.998235139,0.988068616
1.002867537,0.99255255
1.00014168,0.989748732
1.001138783,0.990629833
1.002237712,0.991625804
1.000937506,0.990431091
0.999901473,0.989518161
0.997112562,0.986721554
0.99560067,0.985179849
0.998129179,0.987661795
0.99834391,0.987893831
0.995321983,0.984862537
1.002097069,0.991281318
0.998971875,0.988180381
0.997318159,0.986685622
0.999053508,0.988425162
1.006748253,0.996279748
1.004258157,0.993814272
1.001067697,0.990557752
1.009914168,0.999542111
1.009215146,0.999028558
1.006633514,0.996532294
1.003403228,0.993257101
1.001006072,0.990899664
1.00208876,0.992150055
1.005953945,0.995875653
1.002865939,0.992704354
0.999642719,0.989441259
0.997205576,0.987030468
0.994937696,0.984811921
0.993901037,0.983759631
0.99478961,0.984548283
0.992769072,0.982435277
0.995883613,0.985431951
0.995704232,0.985133014
0.993255423,0.982650059
0.992072393,0.981424536
0.990999982,0.980214953
0.994178931,0.983006454
0.99310627,0.981859849
0.993064688,0.98170937
0.990433727,0.979023476
1.000028146,0.988066333
1.007838745,0.995727341
1.007032385,0.994980532
1.014406909,1.002250247
1.011252713,0.999045518
1.011113074,0.999430022
1.00979945,0.998397585
1.006763286,0.99538468
1.004474992,0.993343818
1.002482063,0.991584126
1.000242338,0.989503349
0.997118212,0.986357554
1.001650972,0.991053064
0.998560308,0.9879069
1.001454112,0.990902688
0.999555128,0.98896945
1.001744592,0.991188732
0.998978577,0.988344641
0.998197197,0.987428323
0.999208063,0.988148873
0.997048252,0.985915541
0.996288365,0.985136241
0.99331512,0.982164434
1.003987751,0.99229292
1.000907707,0.989158135
1.002490378,0.990659423
1.006726877,0.994963832
1.005882971,0.994173383
1.005940637,0.994482333
1.010403317,0.998660193
1.008727534,0.997016413
1.008563998,0.996968208
1.014262924,1.003011403
1.011065655,0.999820464
1.009074186,0.997971032
1.008001104,0.997011559
1.005079969,0.994126903
1.008210862,0.997779388
1.00708609,0.996848865
1.004724487,0.994566124
1.010385096,1.000241654
1.010822431,1.000751195
1.010931256,1.000884822
1.010177196,1.00017112
1.00833937,0.998447739
1.008522238,0.998847802
1.005361281,0.995652468
1.002833401,0.993131201
1.000314897,0.990597502
0.99789299,0.988183904
0.994780657,0.985062884
0.991640334,0.981899705
1.004016865,0.992697345
1.003810563,0.992384215
1.002796678,0.991374914
1.000730543,0.98934852
1.000776908,0.989437883
0.998520489,0.987185841
0.995288697,0.983942238
1.002593984,0.990807351
1.000818791,0.989092849
0.997826687,0.98605539
0.996188609,0.984546071
0.996420702,0.984957965
0.993207779,0.98168765
0.999518619,0.987931781
0.996262156,0.984676363
1.000614799,0.98882039
1.002736988,0.99106809
1.007452246,0.995378404
1.004244755,0.992207164
1.006245837,0.994352996
1.011203311,0.999028672
1.008912983,0.996707209
1.006045753,0.99386515
1.005211669,0.993238746
1.002007778,0.990029163
1.004801669,0.993276867
1.004269888,0.992953439
1.003433304,0.992258604
1.00109691,0.989998509
0.999265934,0.988372655
0.996334378,0.985470676
0.993135039,0.982242977
1.001757088,0.990722007
1.000676346,0.989730174
0.999984568,0.989186003
1.001308741,0.990763244
1.004141477,0.993813553
1.006106737,0.995971676
1.002905193,0.992708699
0.999722426,0.989490142
0.996726516,0.986520954
1.000265052,0.990301776
0.999472422,0.989682887
0.998310573,0.988600318
0.995086195,0.985350003
0.99322693,0.983546512
0.989992643,0.980289957
0.989454215,0.979918347
0.988373328,0.978944124
0.985931724,0.976501221
0.984330337,0.974869192
0.983031348,0.97357666
0.987742317,0.977913885
0.991445564,0.981145291
0.989991619,0.979710888
0.99331094,0.982826398
0.997107145,0.986176041
0.994092712,0.983111837
0.99092412,0.979911856
0.987900119,0.97687959
0.985789275,0.974972995
0.982995185,0.972253317
0.980285384,0.969591484
0.977118207,0.966411154
0.97447466,0.963827342
0.971798459,0.961181274
0.978103522,0.96732764
0.979102599,0.968132989
0.98549676,0.974073709
0.982536347,0.971038817
0.979762448,0.968290889
0.977478258,0.966159953
0.979309917,0.968191574
0.977656799,0.966570975
0.976456636,0.965460932
0.974320051,0.963382752
0.983760364,0.972169451
0.984208852,0.972628018
0.98484152,0.973367004
0.981956897,0.970451348
0.990993314,0.97905634
0.988031334,0.976057162
0.988911971,0.977128847
0.989489491,0.977831839
0.987073548,0.975491763
0.985268187,0.973863723
0.98751225,0.97639722
0.986384018,0.975303002
0.983253354,0.972139063
0.989602542,0.978454376
0.999804599,0.987852582
1.003322844,0.991086705
1.000200874,0.98794704
1.012494765,0.9985179
1.020158756,1.004586007
1.027370908,1.010879483
1.025753223,1.009265487
1.026199231,1.009944743
1.024522703,1.008448061
1.022792967,1.006899003
1.028875138,1.012917726
1.041119348,1.024481336
1.03901229,1.022370653
1.036631405,1.01997842
1.033689549,1.017025567
1.041323074,1.024656951
1.038818294,1.022162238
1.042701224,1.026253598
1.039862717,1.023334636
1.037463474,1.020953867
1.040088999,1.024153157
1.040664252,1.025166285
1.03986943,1.02466477
1.039957113,1.025106824
1.037186819,1.022361979
1.036638618,1.022257316
1.035204156,1.021070413
1.035307824,1.021508493
1.032227599,1.018417634
1.029651253,1.015873815
1.032670172,1.018798696
1.031546064,1.017779152
1.030568047,1.016833433
1.029555816,1.015934583
1.030168316,1.016626146
1.029184365,1.015804244
1.02661944,1.013234114
1.02464984,1.011330392
1.022314486,1.009038139
1.021622122,1.008438151
1.033000872,1.01955734
1.031699925,1.018248945
1.034332304,1.020624079
1.036523043,1.022607791
1.033468689,1.019497205
1.031475668,1.017538747
1.029142607,1.015257018
1.026084584,1.012131554
1.025272427,1.01145875
1.026126789,1.012561938
1.023032748,1.009416516
1.0200093,1.006367064
1.019796804,1.006451889
1.016948409,1.003602519
1.014283713,1.000944945
1.015939089,1.002563256
1.013123235,0.999701199
1.021591515,1.007338503
1.018875611,1.004532142
1.019618765,1.005095831
1.018048033,1.003458805
1.014974503,1.000356387
1.015570038,1.000950215
1.023080059,1.007939315
1.020987933,1.005852296
1.018865425,1.003783332
1.015936493,1.000795162
1.012792001,0.997604031
1.011075031,0.996108282
1.009308536,0.994481576
1.006445815,0.991628617
1.005584369,0.991012004
1.003782088,0.989378875
1.001236342,0.986862317
1.009127127,0.994533137
1.006330891,0.991365074
1.003357577,0.988343146
1.000212904,0.985143533
0.997028148,0.981890805
0.995784273,0.980977597
0.993869755,0.979426207
0.991801473,0.977445216
0.991413652,0.977060976
0.991466931,0.976885373
1.000150714,0.984085036
1.000241877,0.983925951
0.997768846,0.981397
0.994738204,0.978308878
0.992210421,0.975802715
0.99139712,0.975163827
0.988258065,0.97191883
0.991865775,0.975924122
0.988660485,0.972675498
0.98597318,0.970056113
0.983753923,0.967858338
0.980514711,0.964576223
0.978216384,0.962309291
0.978781668,0.962956992
0.977536902,0.961730271
0.974360721,0.958523332
0.972319141,0.956428519
0.973380047,0.957373058
0.972406819,0.956346757
0.96914123,0.953062565
0.966730266,0.9506786
0.969916178,0.953710465
0.967169552,0.950953301
0.966474171,0.9502852
0.967878578,0.951726198
0.979010156,0.961713086
0.976250837,0.958942325
0.97323801,0.955869366
0.972398395,0.955194925
0.972105642,0.954999725
0.973248178,0.956300216
0.970578506,0.953639485
0.967313037,0.950292325
0.964793995,0.947864604
0.961783217,0.944847158
0.970821745,0.95416477
0.967822945,0.951096719
0.965804725,0.949182769
0.969117017,0.952596861
0.965919301,0.949278308
0.962604089,0.945916528
0.959332144,0.942578891
0.956662396,0.93999483
0.956026348,0.939701563
0.959455943,0.943237707
0.958047053,0.94192528
0.956624696,0.940597417
0.961487902,0.945594479
0.958170195,0.942221969
0.957280254,0.941560539
0.954061844,0.938196019
0.95124126,0.935387716
0.947963216,0.932068453
0.945942845,0.930075534
0.948421128,0.932631467
0.945906261,0.930087921
0.943431646,0.927628037
0.940179549,0.924355394
0.938051474,0.922327215
0.935457863,0.919777886
0.934199516,0.918615767
0.935558803,0.920130119
0.934627763,0.919154396
0.932085806,0.916652342
0.935425141,0.919959601
0.943264873,0.927017244
0.949936093,0.934549465
0.947325382,0.931910747
0.944500145,0.929045749
0.941951503,0.926543186
0.944846453,0.929595905
0.941960867,0.926684851
0.943088779,0.928048349
0.939782481,0.924808048
0.945158175,0.93035691
0.941832922,0.926988103
0.939411097,0.924629945
0.953867491,0.93812177
0.951041108,0.935230705
0.960262046,0.944122464
0.957171409,0.940914536
0.956542475,0.940581066
0.959535264,0.943948032
0.957081302,0.941595646
0.959821306,0.944829803
0.959418575,0.944644205
0.956695012,0.94193564
0.957075904,0.942646372
0.955218663,0.940876518
0.952520203,0.938243685
0.957387375,0.943463033
0.95413124,0.940157436
0.951650826,0.937814499
0.950256989,0.936682238
0.949004869,0.935686184
0.949770398,0.936810567
0.94818256,0.935261407
0.949108705,0.936415968
0.949283711,0.936770632
0.948118562,0.935752307
0.952442204,0.94025748
0.951260909,0.939163362
0.954348692,0.942426833
0.951983373,0.940139107
0.948757456,0.93686551
0.949086001,0.937544989
0.966780402,0.953984116
0.967791274,0.954999694
0.969418499,0.956749864
0.966362916,0.953694702
0.963083059,0.950385217
0.967537961,0.95525921
0.96707437,0.9550163
0.972358153,0.960514801
0.971747237,0.96000273
0.969385509,0.957681547
0.975994249,0.964432535
0.982203812,0.97068983
0.982089405,0.970688811
0.980847257,0.969567286
0.979261989,0.968119496
0.982954546,0.972108499
0.980111268,0.96926452
0.977476962,0.966661501
0.974350375,0.96348538
0.985551955,0.974403061
0.989642238,0.978627905
0.988744657,0.977800133
0.986653143,0.97577554
0.985601573,0.974859556
0.982596252,0.971814141
0.982996929,0.972491855
0.981764761,0.97138799
0.98066356,0.970332835
0.983595824,0.973183574
1.000939342,0.989128425
1.000940337,0.989130008
1.003585675,0.992024057
1.012391926,1.000579327
1.013511349,1.001819392
1.016191064,1.004740995
1.013319412,1.001840154
1.010655389,0.999240973
1.008386411,0.997086353
1.005239009,0.993875785
1.002508703,0.991198559
0.999684951,0.98846683
1.001891013,0.991331225
0.999578887,0.989085943
1.000628801,0.990426987
0.998280669,0.988250257
1.001295682,0.991469291
1.004585572,0.994898272
1.002980861,0.993382051
1.004932171,0.995501306
1.004656305,0.995404296
1.004595454,0.995540268
1.004141673,0.995260955
1.003636536,0.994915758
1.0005201,0.991732983
1.007753215,0.999286749
1.004833087,0.996363384
1.002163329,0.993676622
0.999024137,0.990530338
0.995852829,0.987329368
0.99729668,0.988663177
0.995160503,0.986721229
0.992041068,0.983565012
0.988887621,0.980373812
1.003674726,0.995120311
1.006400927,0.997829542
1.007264382,0.998821294
1.007863578,0.999593527
1.008797692,1.000697063
1.007257119,0.999211549
1.005513988,0.997520071
1.005150741,0.997362592
1.00248413,0.994713498
0.999439541,0.991607896
0.996801792,0.989022951
0.993852914,0.986084299
0.990865038,0.983089919
0.992043378,0.98431189
0.990702789,0.982952772
0.988061623,0.980269864
0.987785368,0.97983829
0.985338075,0.977317492
0.99167569,0.98309645
0.988553007,0.979871086
0.993696588,0.984790365
0.990879331,0.981884893
0.98765449,0.978636463
0.986346816,0.977335811
0.983158455,0.974106315
0.986149524,0.976808628
0.987776308,0.978269284
0.98491155,0.975382835
0.990557201,0.980988186
0.987821942,0.978306363
0.986535437,0.977158444
0.985939944,0.976746559
0.982778045,0.973550512
0.980003729,0.970781411
0.978744984,0.969562737
0.980593273,0.97142531
0.979188542,0.96999006
0.977046398,0.967858064
0.974582243,0.965399049
0.97139013,0.962186696
0.970357369,0.96132507
0.967133064,0.958073963
0.978287049,0.968770028
0.975046102,0.965553211
0.974169107,0.964572263
0.972071746,0.962438945
0.977394043,0.967668525
0.976475135,0.966695127
0.97959988,0.969918538
0.976781972,0.96703255
0.983277275,0.973488385
0.985256424,0.975369216
0.982837001,0.97294662
0.983202866,0.973345206
0.980136568,0.970261965
0.981003228,0.971123943
0.977976609,0.968062526
0.992616935,0.982366609
0.990773649,0.980494226
0.9877077,0.977435508
0.989954738,0.979909846
0.997033176,0.987445233
0.994179553,0.984616199
0.991051081,0.981462926
0.989654469,0.980151803
0.98773861,0.978230061
0.985586607,0.976068056
0.984350354,0.974786884
0.991149194,0.981214427
0.989801421,0.979787216
0.991270256,0.981111331
0.988963425,0.978729502
0.985853029,0.97557993
1.00527602,0.994126465
1.002363845,0.991775
1.003632504,0.993209769
1.000507264,0.990029805
1.000038168,0.989488259
1.000541029,0.990060972
0.997704721,0.987196694
0.997222586,0.986778216
1.001863281,0.991316073
0.998724104,0.988128534
0.999733364,0.989277719
0.998722326,0.988243755
0.997716964,0.987075618
0.99456305,0.983974277
0.997218852,0.986401828
0.996314302,0.985377154
0.993215111,0.982255368
0.99820737,0.987135305
1.000733398,0.98957969
0.998121665,0.98698785
0.99704931,0.98595542
1.004084762,0.993547437
1.004124549,0.993773039
1.001482697,0.99113723
0.998331729,0.987942999
0.995148652,0.984749582
0.997204295,0.986672941
0.994536896,0.983939621
0.992335581,0.981727319
0.999180106,0.988486857
0.997509548,0.986920554
0.999727007,0.989228088
1.001121534,0.990653046
0.999497406,0.989043181
0.997632728,0.987218569
0.999792143,0.98972896
1.000700702,0.990913245
0.999032655,0.98931821
1.010473008,1.00127635
1.011391639,1.002363119
1.010343175,1.001420074
1.018811666,1.010472202
1.015856371,1.007512466
1.0128296,1.004409496
1.011582587,1.003401997
1.022316877,1.014508
1.025760601,1.018093639
1.023601632,1.01596324
1.022902733,1.015379447
1.02107127,1.013555377
1.019103975,1.011573521
1.023197982,1.015777852
1.022776411,1.015446659
1.020525491,1.013196992
1.01852442,1.011236018
1.01580802,1.008490012
1.02241451,1.015420588
1.026566174,1.019934122
1.024231134,1.017646071
1.02218878,1.015641981
1.027796857,1.0215915
1.026259986,1.020082363
1.035696823,1.029811465
1.032882535,1.026978971
1.032315321,1.026528185
1.038512857,1.033171696
1.036271472,1.031045051
1.034758088,1.02954957
1.038090677,1.032994625
1.042838421,1.038068346
1.042061077,1.037380008
1.039361065,1.034697208
1.036359885,1.031657913
1.043207182,1.038702042
1.047574936,1.043451395
1.044984143,1.040826857
1.049494979,1.045723184
1.049853867,1.046165941
1.047051547,1.043267684
1.045928187,1.042204334
1.044245866,1.040589293
1.043472791,1.039915069
1.043663708,1.040078096
1.045164093,1.041518616
1.042260962,1.038621503
1.041151896,1.037516856
1.04190308,1.038250303
1.049119354,1.04530295
1.047036716,1.043241403
1.049549255,1.045701128
1.047919016,1.04408601
1.049176099,1.045351699
1.047220089,1.043416179
1.044911825,1.041101163
1.041905329,1.038117035
1.038973454,1.035179736
1.045367078,1.0412893
1.042365416,1.038281304
1.042250811,1.038139064
1.042075675,1.037941123
1.041840669,1.03771211
1.038996744,1.034894868
1.036950224,1.032934361
1.040502247,1.036637191
1.037629428,1.033756986
1.039004505,1.035209288
1.03680807,1.033024986
1.039471897,1.035804423
1.041635921,1.038022998
1.041758988,1.038232557
1.039027626,1.035512655
1.036061005,1.032528719
1.034606216,1.031186109
1.034040449,1.030743066
1.043275859,1.039628521
1.046491841,1.042630531
1.045559543,1.04170215
1.042552746,1.038718527
1.040679647,1.03687494
1.038106967,1.034289553
